key1,key2,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30
CHF,2027-01,0.9521421837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-02,1.017608698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-03,1.0112587004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-04,0.8619576933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-05,0.911228774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-06,0.8739271214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-07,0.8983593878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-08,0.8563436306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-09,0.9710992503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-10,0.9489475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-11,1.0026421725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2027-12,0.9015241806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHF,2028-01,0.8824349601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-01,0.0010649336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-02,9.840692E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-03,0.0011628161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-04,0.0010143993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-05,9.693382E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-06,0.0011128695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-07,0.0011417901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-08,0.0010211853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-09,0.0011568235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-10,0.0010684481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-11,0.0011207357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2018-12,0.0011296518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-01,0.0011049092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-02,0.0010913759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-03,0.0010034223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-04,0.0010453873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-05,0.0010358611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-06,0.0010277202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-07,0.0010493775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-08,0.0011313311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-09,0.0011458671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-10,0.0011519535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-11,0.0011162942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2019-12,0.0010710416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-01,0.0011377013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-02,0.0010292991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-03,0.0011076594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-04,0.0011549906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-05,9.630858E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-06,0.0011312838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-07,0.0011060416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-08,0.0010684678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-09,0.0011407516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-10,0.0011454684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-11,9.925592E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2020-12,0.001140809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-01,0.0010924805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-02,0.0010698998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-03,0.0010251018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-04,0.0010206631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-05,0.0011648846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-06,0.0010235123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-07,0.0010361109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-08,0.0011370056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-09,0.001153541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-10,0.0011059529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-11,0.0011381417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2021-12,9.793633E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-01,9.852041E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-02,9.646128E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-03,0.0010565105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-04,0.0011358164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-05,9.707265E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-06,9.99006E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-07,0.0011383342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-08,0.0010171996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-09,0.0011174835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-10,9.84761E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-11,0.0011426057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2022-12,0.0011078964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-01,0.0011182004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-02,0.0011471699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-03,0.0010233565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-04,0.0011136857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-05,0.0010526099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-06,0.0010303222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-07,0.0011365443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-08,9.792758E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-09,0.0011400867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-10,9.998036E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-11,0.0010882651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2023-12,9.994049E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-01,0.0010930677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-02,9.693911E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-03,0.0011280024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-04,9.584672E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-05,0.0011094756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-06,0.0010317209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-07,0.0010319488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-08,0.0010899278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-09,9.918729E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-10,9.912833E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-11,0.0010297765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2024-12,9.985255E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-01,9.980344E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-02,0.0011495971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-03,0.0010747888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-04,0.0011519819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-05,9.591916E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-06,9.58805E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-07,0.0010310332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-08,9.992687E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-09,0.0011525548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-10,9.875126E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-11,0.0010686028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2025-12,9.894141E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-01,9.723913E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-02,0.0011513352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-03,0.0011075002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-04,0.001054121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-05,0.0010430727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-06,0.0011256404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-07,0.0011062698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-08,0.0011067294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-09,0.001137629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-10,0.0011200347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-11,9.90952E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2026-12,0.0010863263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-01,0.001164153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-02,0.0010160606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-03,9.908848E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-04,0.0010322193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-05,0.0010751579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-06,0.0010602943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-07,9.835113E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-08,0.0010818846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-09,9.752451E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-10,0.0011369379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-11,9.761712E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2027-12,9.625003E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLP,2028-01,0.0011161996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-01,0.1333080059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-02,0.1322153176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-03,0.1321693733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-04,0.1356912503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-05,0.1223149195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-06,0.1407119915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-07,0.1294017399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-08,0.137311816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-09,0.1336077134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-10,0.1410309245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-11,0.1318285628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2018-12,0.1325677426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-01,0.1395836514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-02,0.1175633644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-03,0.1320219422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-04,0.122628104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-05,0.1205425747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-06,0.1297835902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-07,0.1426879942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-08,0.1367234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-09,0.1316761067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-10,0.1239454787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-11,0.1260371953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2019-12,0.1202720215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-01,0.1345034525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-02,0.125192458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-03,0.1264691829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-04,0.1216354666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-05,0.1302187831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-06,0.1402753332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-07,0.1256925661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-08,0.1184523331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-09,0.1366612246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-10,0.1353124424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-11,0.123055324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2020-12,0.1392701922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-01,0.1296308855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-02,0.1182605823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-03,0.1197954762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-04,0.1264191938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-05,0.1219232446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-06,0.1249021216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-07,0.1190242536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-08,0.1251365082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-09,0.1277240762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-10,0.1296909155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-11,0.1326500493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2021-12,0.1216312112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-01,0.1369938141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-02,0.1365142829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-03,0.1359427887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-04,0.1235479058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-05,0.1362422146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-06,0.1281177784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-07,0.139301673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-08,0.1297013625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-09,0.1397048175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-10,0.1277406526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-11,0.1318472895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2022-12,0.12047471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-01,0.1256822856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-02,0.1309319401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-03,0.1259139792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-04,0.1180292784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-05,0.1306519093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-06,0.1220915221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-07,0.1271911056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-08,0.1188838259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-09,0.1412405521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-10,0.1374638973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-11,0.1194879045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2023-12,0.132810095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-01,0.1288576593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-02,0.122643076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-03,0.1385217438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-04,0.1316552309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-05,0.1416322275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-06,0.1171709555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-07,0.138983688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-08,0.1185829918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-09,0.1330242819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-10,0.1423231961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-11,0.1281903874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2024-12,0.1379612735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-01,0.1258061089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-02,0.1332068703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-03,0.1218867861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-04,0.1319870545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-05,0.1329952636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-06,0.1191427734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-07,0.1221927976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-08,0.1310761338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-09,0.1348173012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-10,0.1375799581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-11,0.1198152917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2025-12,0.127590361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-01,0.1218912703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-02,0.1226669233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-03,0.1421242426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-04,0.141640267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-05,0.127542864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-06,0.1363956246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-07,0.121797328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-08,0.1182306324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-09,0.1243216931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-10,0.1356639584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-11,0.1207319258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2026-12,0.1182273196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-01,0.1370564361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-02,0.1271070447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-03,0.1225366279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-04,0.1181974886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-05,0.1183520797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-06,0.1271015052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-07,0.1312555032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-08,0.1170874259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-09,0.1396615184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-10,0.1281877832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-11,0.1206683965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2027-12,0.13193154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNY,2028-01,0.1270272023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-01,2.14324E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-02,2.372924E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-03,2.247133E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-04,2.344114E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-05,2.273392E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-06,2.43664E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-07,2.370274E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-08,2.229094E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-09,2.363599E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-10,2.006124E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-11,2.409296E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2018-12,2.430904E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-01,2.28726E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-02,2.180166E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-03,2.211375E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-04,2.264154E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-05,2.073233E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-06,2.019581E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-07,2.238282E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-08,2.044787E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-09,2.306939E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-10,2.018648E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-11,2.247421E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2019-12,2.278263E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-01,2.25659E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-02,2.366736E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-03,2.057549E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-04,2.074706E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-05,2.403616E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-06,2.131086E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-07,2.12174E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-08,2.192219E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-09,2.286996E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-10,2.084769E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-11,2.129761E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2020-12,2.362372E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-01,2.223194E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-02,2.22204E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-03,2.430177E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-04,2.195699E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-05,2.347095E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-06,2.427718E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-07,2.232229E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-08,2.22295E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-09,2.033594E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-10,2.205562E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-11,2.223459E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2021-12,2.3269E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2022-01,2.205401E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2022-02,2.322744E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2022-03,2.432632E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP,2022-04,2.187866E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
